customer_id,month,plan_id,mrr
71,2023-05-01,3.0,200
72,2023-05-01,1.0,50
73,2023-05-01,2.0,100
74,2023-05-01,1.0,50
75,2023-05-01,2.0,100
76,2023-05-01,2.0,100
77,2023-05-01,3.0,200
78,2023-05-01,1.0,50
79,2023-05-01,1.0,50
80,2023-05-01,2.0,100
81,2023-05-01,1.0,50
82,2023-05-01,1.0,50
83,2023-05-01,1.0,50
84,2023-05-01,2.0,100
85,2023-05-01,1.0,50
86,2023-05-01,1.0,50
87,2023-05-01,1.0,50
88,2023-05-01,1.0,50
89,2023-05-01,1.0,50
90,2023-05-01,2.0,100
91,2023-05-01,2.0,100
92,2023-05-01,2.0,100
93,2023-05-01,2.0,100
94,2023-05-01,2.0,100
95,2023-05-01,,0
96,2023-05-01,2.0,100
97,2023-05-01,1.0,50
98,2023-05-01,1.0,50
99,2023-05-01,1.0,50
100,2023-05-01,1.0,50
101,2023-05-01,1.0,50
102,2023-05-01,1.0,50
103,2023-05-01,1.0,50
104,2023-05-01,1.0,50
105,2023-05-01,1.0,50
106,2023-05-01,2.0,100
107,2023-05-01,2.0,100
108,2023-05-01,3.0,200
109,2023-05-01,1.0,50
110,2023-05-01,1.0,50
111,2023-05-01,2.0,100
112,2023-05-01,1.0,50
113,2023-05-01,2.0,100
115,2023-05-01,1.0,50
116,2023-05-01,1.0,50
117,2023-05-01,2.0,100
118,2023-05-01,1.0,50
119,2023-05-01,2.0,100
120,2023-05-01,2.0,100
121,2023-05-01,1.0,50
122,2023-05-01,2.0,100
123,2023-05-01,2.0,100
124,2023-05-01,1.0,50
125,2023-05-01,3.0,200
126,2023-05-01,1.0,50
127,2023-05-01,2.0,100
128,2023-05-01,1.0,50
129,2023-05-01,2.0,100
130,2023-05-01,1.0,50
131,2023-05-01,2.0,100
132,2023-05-01,2.0,100
133,2023-05-01,1.0,50
134,2023-05-01,1.0,50
135,2023-05-01,3.0,200
136,2023-05-01,2.0,100
137,2023-05-01,1.0,50
138,2023-05-01,2.0,100
139,2023-05-01,1.0,50
140,2023-05-01,2.0,100
141,2023-05-01,,0
142,2023-05-01,1.0,50
143,2023-05-01,1.0,50
144,2023-05-01,2.0,100
145,2023-05-01,1.0,50
146,2023-05-01,1.0,50
147,2023-05-01,1.0,50
148,2023-05-01,1.0,50
149,2023-05-01,1.0,50
150,2023-05-01,2.0,100
151,2023-05-01,,0
152,2023-05-01,2.0,100
153,2023-05-01,1.0,50
154,2023-05-01,2.0,100
155,2023-05-01,2.0,100
156,2023-05-01,1.0,50
157,2023-05-01,1.0,50
158,2023-05-01,1.0,50
159,2023-05-01,1.0,50
160,2023-05-01,1.0,50
161,2023-05-01,1.0,50
162,2023-05-01,1.0,50
163,2023-05-01,2.0,100
164,2023-05-01,1.0,50
165,2023-05-01,2.0,100
166,2023-05-01,2.0,100
167,2023-05-01,1.0,50
168,2023-05-01,3.0,200
169,2023-05-01,2.0,100
170,2023-05-01,3.0,200
171,2023-05-01,3.0,200
172,2023-05-01,3.0,200
173,2023-05-01,1.0,50
174,2023-05-01,1.0,50
175,2023-05-01,1.0,50
176,2023-05-01,2.0,100
177,2023-05-01,3.0,200
178,2023-05-01,2.0,100
179,2023-05-01,,0
180,2023-05-01,,0
181,2023-05-01,2.0,100
182,2023-05-01,3.0,200
183,2023-05-01,2.0,100
184,2023-05-01,1.0,50
185,2023-05-01,1.0,50
186,2023-05-01,1.0,50
187,2023-05-01,1.0,50
188,2023-05-01,1.0,50
189,2023-05-01,1.0,50
190,2023-05-01,1.0,50
191,2023-05-01,1.0,50
192,2023-05-01,1.0,50
193,2023-05-01,2.0,100
194,2023-05-01,1.0,50
195,2023-05-01,1.0,50
196,2023-05-01,1.0,50
197,2023-05-01,1.0,50
198,2023-05-01,1.0,50
199,2023-05-01,1.0,50
200,2023-05-01,1.0,50
201,2023-05-01,2.0,100
202,2023-05-01,1.0,50
203,2023-05-01,1.0,50
204,2023-05-01,1.0,50
205,2023-05-01,1.0,50
206,2023-05-01,2.0,100
207,2023-05-01,2.0,100
208,2023-05-01,1.0,50
209,2023-05-01,3.0,200
210,2023-05-01,1.0,50
211,2023-05-01,1.0,50
212,2023-05-01,1.0,50
213,2023-05-01,1.0,50
214,2023-05-01,3.0,200
215,2023-05-01,1.0,50
216,2023-05-01,3.0,200
217,2023-05-01,3.0,200
218,2023-05-01,1.0,50
219,2023-05-01,3.0,200
220,2023-05-01,1.0,50
221,2023-05-01,1.0,50
1,2023-06-01,3.0,200
2,2023-06-01,3.0,200
3,2023-06-01,1.0,50
5,2023-06-01,1.0,50
7,2023-06-01,1.0,50
8,2023-06-01,2.0,100
9,2023-06-01,3.0,200
10,2023-06-01,1.0,50
11,2023-06-01,,0
12,2023-06-01,1.0,50
14,2023-06-01,1.0,50
15,2023-06-01,1.0,50
16,2023-06-01,2.0,100
18,2023-06-01,3.0,200
19,2023-06-01,3.0,200
20,2023-06-01,3.0,200
21,2023-06-01,1.0,50
23,2023-06-01,1.0,50
24,2023-06-01,3.0,200
26,2023-06-01,3.0,200
28,2023-06-01,2.0,100
29,2023-06-01,3.0,200
30,2023-06-01,2.0,100
31,2023-06-01,,0
32,2023-06-01,2.0,100
34,2023-06-01,1.0,50
35,2023-06-01,1.0,50
36,2023-06-01,1.0,50
37,2023-06-01,1.0,50
39,2023-06-01,1.0,50
40,2023-06-01,1.0,50
41,2023-06-01,2.0,100
43,2023-06-01,1.0,50
44,2023-06-01,1.0,50
45,2023-06-01,1.0,50
46,2023-06-01,1.0,50
47,2023-06-01,1.0,50
48,2023-06-01,2.0,100
50,2023-06-01,,0
51,2023-06-01,2.0,100
52,2023-06-01,,0
53,2023-06-01,1.0,50
54,2023-06-01,3.0,200
55,2023-06-01,2.0,100
56,2023-06-01,2.0,100
57,2023-06-01,1.0,50
58,2023-06-01,3.0,200
59,2023-06-01,,0
60,2023-06-01,3.0,200
61,2023-06-01,3.0,200
62,2023-06-01,1.0,50
63,2023-06-01,2.0,100
64,2023-06-01,1.0,50
65,2023-06-01,1.0,50
66,2023-06-01,1.0,50
67,2023-06-01,2.0,100
68,2023-06-01,1.0,50
69,2023-06-01,1.0,50
70,2023-06-01,1.0,50
71,2023-06-01,3.0,200
72,2023-06-01,1.0,50
73,2023-06-01,2.0,100
74,2023-06-01,1.0,50
75,2023-06-01,2.0,100
76,2023-06-01,,0
77,2023-06-01,,0
78,2023-06-01,1.0,50
79,2023-06-01,1.0,50
80,2023-06-01,1.0,50
81,2023-06-01,1.0,50
82,2023-06-01,1.0,50
83,2023-06-01,1.0,50
84,2023-06-01,2.0,100
85,2023-06-01,1.0,50
86,2023-06-01,1.0,50
87,2023-06-01,1.0,50
88,2023-06-01,1.0,50
89,2023-06-01,1.0,50
90,2023-06-01,3.0,200
91,2023-06-01,,0
92,2023-06-01,2.0,100
93,2023-06-01,2.0,100
94,2023-06-01,2.0,100
96,2023-06-01,2.0,100
97,2023-06-01,1.0,50
98,2023-06-01,1.0,50
99,2023-06-01,1.0,50
100,2023-06-01,1.0,50
101,2023-06-01,1.0,50
102,2023-06-01,1.0,50
103,2023-06-01,1.0,50
104,2023-06-01,1.0,50
105,2023-06-01,1.0,50
106,2023-06-01,2.0,100
107,2023-06-01,2.0,100
108,2023-06-01,3.0,200
109,2023-06-01,1.0,50
110,2023-06-01,1.0,50
111,2023-06-01,2.0,100
112,2023-06-01,1.0,50
113,2023-06-01,2.0,100
115,2023-06-01,1.0,50
116,2023-06-01,1.0,50
117,2023-06-01,2.0,100
118,2023-06-01,1.0,50
119,2023-06-01,2.0,100
120,2023-06-01,2.0,100
121,2023-06-01,1.0,50
122,2023-06-01,2.0,100
123,2023-06-01,2.0,100
124,2023-06-01,,0
125,2023-06-01,3.0,200
126,2023-06-01,1.0,50
127,2023-06-01,2.0,100
128,2023-06-01,1.0,50
129,2023-06-01,2.0,100
130,2023-06-01,1.0,50
131,2023-06-01,2.0,100
132,2023-06-01,2.0,100
133,2023-06-01,1.0,50
134,2023-06-01,1.0,50
135,2023-06-01,3.0,200
136,2023-06-01,2.0,100
137,2023-06-01,1.0,50
138,2023-06-01,2.0,100
139,2023-06-01,1.0,50
140,2023-06-01,2.0,100
142,2023-06-01,1.0,50
143,2023-06-01,2.0,100
144,2023-06-01,2.0,100
145,2023-06-01,1.0,50
146,2023-06-01,1.0,50
147,2023-06-01,1.0,50
148,2023-06-01,1.0,50
149,2023-06-01,1.0,50
150,2023-06-01,2.0,100
152,2023-06-01,2.0,100
153,2023-06-01,2.0,100
154,2023-06-01,2.0,100
155,2023-06-01,2.0,100
156,2023-06-01,1.0,50
157,2023-06-01,2.0,100
158,2023-06-01,1.0,50
159,2023-06-01,1.0,50
160,2023-06-01,1.0,50
161,2023-06-01,1.0,50
162,2023-06-01,1.0,50
163,2023-06-01,2.0,100
164,2023-06-01,,0
165,2023-06-01,2.0,100
166,2023-06-01,3.0,200
167,2023-06-01,1.0,50
168,2023-06-01,3.0,200
169,2023-06-01,2.0,100
170,2023-06-01,2.0,100
171,2023-06-01,3.0,200
172,2023-06-01,3.0,200
173,2023-06-01,1.0,50
174,2023-06-01,1.0,50
175,2023-06-01,1.0,50
176,2023-06-01,2.0,100
177,2023-06-01,3.0,200
178,2023-06-01,2.0,100
181,2023-06-01,2.0,100
182,2023-06-01,3.0,200
183,2023-06-01,2.0,100
184,2023-06-01,1.0,50
185,2023-06-01,1.0,50
186,2023-06-01,1.0,50
187,2023-06-01,1.0,50
188,2023-06-01,1.0,50
189,2023-06-01,1.0,50
190,2023-06-01,1.0,50
191,2023-06-01,1.0,50
192,2023-06-01,1.0,50
193,2023-06-01,2.0,100
194,2023-06-01,1.0,50
195,2023-06-01,1.0,50
196,2023-06-01,1.0,50
197,2023-06-01,1.0,50
198,2023-06-01,1.0,50
199,2023-06-01,1.0,50
200,2023-06-01,,0
201,2023-06-01,2.0,100
202,2023-06-01,1.0,50
203,2023-06-01,1.0,50
204,2023-06-01,1.0,50
205,2023-06-01,1.0,50
206,2023-06-01,2.0,100
207,2023-06-01,2.0,100
208,2023-06-01,1.0,50
209,2023-06-01,3.0,200
210,2023-06-01,1.0,50
211,2023-06-01,1.0,50
212,2023-06-01,1.0,50
213,2023-06-01,1.0,50
214,2023-06-01,3.0,200
215,2023-06-01,1.0,50
216,2023-06-01,3.0,200
217,2023-06-01,3.0,200
218,2023-06-01,1.0,50
219,2023-06-01,3.0,200
220,2023-06-01,1.0,50
221,2023-06-01,1.0,50
222,2023-06-01,1.0,50
223,2023-06-01,1.0,50
224,2023-06-01,2.0,100
225,2023-06-01,2.0,100
226,2023-06-01,2.0,100
227,2023-06-01,1.0,50
228,2023-06-01,3.0,200
229,2023-06-01,1.0,50
230,2023-06-01,2.0,100
231,2023-06-01,1.0,50
232,2023-06-01,,0
233,2023-06-01,1.0,50
234,2023-06-01,1.0,50
235,2023-06-01,2.0,100
236,2023-06-01,3.0,200
237,2023-06-01,1.0,50
238,2023-06-01,1.0,50
239,2023-06-01,1.0,50
240,2023-06-01,1.0,50
241,2023-06-01,3.0,200
242,2023-06-01,1.0,50
243,2023-06-01,1.0,50
244,2023-06-01,2.0,100
245,2023-06-01,1.0,50
246,2023-06-01,1.0,50
247,2023-06-01,,0
248,2023-06-01,2.0,100
249,2023-06-01,1.0,50
250,2023-06-01,2.0,100
251,2023-06-01,1.0,50
252,2023-06-01,1.0,50
253,2023-06-01,1.0,50
254,2023-06-01,2.0,100
255,2023-06-01,1.0,50
256,2023-06-01,1.0,50
257,2023-06-01,1.0,50
258,2023-06-01,2.0,100
259,2023-06-01,3.0,200
260,2023-06-01,1.0,50
261,2023-06-01,1.0,50
262,2023-06-01,1.0,50
263,2023-06-01,1.0,50
264,2023-06-01,2.0,100
265,2023-06-01,2.0,100
266,2023-06-01,2.0,100
267,2023-06-01,1.0,50
268,2023-06-01,,0
269,2023-06-01,3.0,200
270,2023-06-01,1.0,50
271,2023-06-01,1.0,50
272,2023-06-01,1.0,50
273,2023-06-01,1.0,50
274,2023-06-01,3.0,200
275,2023-06-01,2.0,100
276,2023-06-01,3.0,200
277,2023-06-01,1.0,50
278,2023-06-01,1.0,50
279,2023-06-01,1.0,50
280,2023-06-01,2.0,100
281,2023-06-01,1.0,50
282,2023-06-01,2.0,100
283,2023-06-01,1.0,50
284,2023-06-01,3.0,200
285,2023-06-01,3.0,200
286,2023-06-01,1.0,50
287,2023-06-01,1.0,50
288,2023-06-01,1.0,50
289,2023-06-01,1.0,50
290,2023-06-01,1.0,50
291,2023-06-01,2.0,100
292,2023-06-01,1.0,50
293,2023-06-01,1.0,50
294,2023-06-01,3.0,200
295,2023-06-01,1.0,50
296,2023-06-01,1.0,50
297,2023-06-01,1.0,50
298,2023-06-01,2.0,100
299,2023-06-01,1.0,50
300,2023-06-01,2.0,100
301,2023-06-01,1.0,50
302,2023-06-01,3.0,200
303,2023-06-01,2.0,100
304,2023-06-01,1.0,50
305,2023-06-01,2.0,100
306,2023-06-01,2.0,100
307,2023-06-01,1.0,50
308,2023-06-01,1.0,50
309,2023-06-01,1.0,50
310,2023-06-01,1.0,50
311,2023-06-01,1.0,50
312,2023-06-01,2.0,100
313,2023-06-01,3.0,200
314,2023-06-01,2.0,100
1,2023-07-01,3.0,200
2,2023-07-01,3.0,200
3,2023-07-01,1.0,50
5,2023-07-01,1.0,50
7,2023-07-01,1.0,50
8,2023-07-01,2.0,100
9,2023-07-01,3.0,200
10,2023-07-01,1.0,50
12,2023-07-01,1.0,50
14,2023-07-01,1.0,50
15,2023-07-01,,0
16,2023-07-01,2.0,100
18,2023-07-01,3.0,200
19,2023-07-01,3.0,200
20,2023-07-01,3.0,200
21,2023-07-01,1.0,50
23,2023-07-01,1.0,50
24,2023-07-01,3.0,200
26,2023-07-01,3.0,200
28,2023-07-01,2.0,100
29,2023-07-01,3.0,200
30,2023-07-01,2.0,100
32,2023-07-01,1.0,50
34,2023-07-01,1.0,50
35,2023-07-01,1.0,50
36,2023-07-01,,0
37,2023-07-01,1.0,50
39,2023-07-01,1.0,50
40,2023-07-01,1.0,50
41,2023-07-01,2.0,100
43,2023-07-01,1.0,50
44,2023-07-01,1.0,50
45,2023-07-01,1.0,50
46,2023-07-01,1.0,50
47,2023-07-01,1.0,50
48,2023-07-01,2.0,100
51,2023-07-01,2.0,100
53,2023-07-01,2.0,100
54,2023-07-01,3.0,200
55,2023-07-01,2.0,100
56,2023-07-01,2.0,100
57,2023-07-01,1.0,50
58,2023-07-01,3.0,200
60,2023-07-01,3.0,200
61,2023-07-01,3.0,200
62,2023-07-01,1.0,50
63,2023-07-01,2.0,100
64,2023-07-01,1.0,50
65,2023-07-01,2.0,100
66,2023-07-01,1.0,50
67,2023-07-01,2.0,100
68,2023-07-01,2.0,100
69,2023-07-01,1.0,50
70,2023-07-01,1.0,50
71,2023-07-01,3.0,200
72,2023-07-01,1.0,50
73,2023-07-01,2.0,100
74,2023-07-01,1.0,50
75,2023-07-01,2.0,100
78,2023-07-01,1.0,50
79,2023-07-01,1.0,50
80,2023-07-01,1.0,50
81,2023-07-01,1.0,50
82,2023-07-01,1.0,50
83,2023-07-01,1.0,50
84,2023-07-01,2.0,100
85,2023-07-01,1.0,50
86,2023-07-01,1.0,50
87,2023-07-01,1.0,50
88,2023-07-01,1.0,50
89,2023-07-01,,0
90,2023-07-01,3.0,200
92,2023-07-01,1.0,50
93,2023-07-01,2.0,100
94,2023-07-01,2.0,100
96,2023-07-01,2.0,100
97,2023-07-01,2.0,100
98,2023-07-01,1.0,50
99,2023-07-01,1.0,50
100,2023-07-01,1.0,50
101,2023-07-01,1.0,50
102,2023-07-01,1.0,50
103,2023-07-01,1.0,50
104,2023-07-01,1.0,50
105,2023-07-01,1.0,50
106,2023-07-01,2.0,100
107,2023-07-01,2.0,100
108,2023-07-01,3.0,200
109,2023-07-01,1.0,50
110,2023-07-01,1.0,50
111,2023-07-01,2.0,100
112,2023-07-01,1.0,50
113,2023-07-01,,0
115,2023-07-01,,0
116,2023-07-01,1.0,50
117,2023-07-01,2.0,100
118,2023-07-01,1.0,50
119,2023-07-01,2.0,100
120,2023-07-01,2.0,100
121,2023-07-01,1.0,50
122,2023-07-01,2.0,100
123,2023-07-01,2.0,100
125,2023-07-01,3.0,200
126,2023-07-01,1.0,50
127,2023-07-01,2.0,100
128,2023-07-01,1.0,50
129,2023-07-01,2.0,100
130,2023-07-01,1.0,50
131,2023-07-01,1.0,50
132,2023-07-01,2.0,100
133,2023-07-01,1.0,50
134,2023-07-01,1.0,50
135,2023-07-01,3.0,200
136,2023-07-01,2.0,100
137,2023-07-01,1.0,50
138,2023-07-01,2.0,100
139,2023-07-01,1.0,50
140,2023-07-01,2.0,100
142,2023-07-01,1.0,50
143,2023-07-01,2.0,100
144,2023-07-01,2.0,100
145,2023-07-01,1.0,50
146,2023-07-01,1.0,50
147,2023-07-01,1.0,50
148,2023-07-01,1.0,50
149,2023-07-01,1.0,50
150,2023-07-01,2.0,100
152,2023-07-01,2.0,100
153,2023-07-01,2.0,100
154,2023-07-01,2.0,100
155,2023-07-01,2.0,100
156,2023-07-01,1.0,50
157,2023-07-01,2.0,100
158,2023-07-01,1.0,50
159,2023-07-01,1.0,50
160,2023-07-01,1.0,50
161,2023-07-01,1.0,50
162,2023-07-01,1.0,50
163,2023-07-01,2.0,100
165,2023-07-01,2.0,100
166,2023-07-01,3.0,200
167,2023-07-01,1.0,50
168,2023-07-01,3.0,200
169,2023-07-01,2.0,100
170,2023-07-01,2.0,100
171,2023-07-01,3.0,200
172,2023-07-01,3.0,200
173,2023-07-01,1.0,50
174,2023-07-01,1.0,50
175,2023-07-01,2.0,100
176,2023-07-01,2.0,100
177,2023-07-01,3.0,200
178,2023-07-01,2.0,100
181,2023-07-01,2.0,100
182,2023-07-01,3.0,200
183,2023-07-01,2.0,100
184,2023-07-01,1.0,50
